Khu vực,Loại vàng,Mua vào,Bán ra,Thời gian,Ngày
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.360,37.560,23:54:00 26/09/2013,2013-09-26
https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-26.html,2013-09-26
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.300,37.480,15:13:00 27/09/2013,2013-09-27
https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-27.html,2013-09-27
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.400,37.580,08:42:00 28/09/2013,2013-09-28
https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-28.html,2013-09-28
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.400,37.580,08:42:00 28/09/2013,2013-09-29
https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-29.html,2013-09-29
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.410,37.560,14:34:00 30/09/2013,2013-09-30
https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-09-30.html,2013-09-30
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.450,37.600,13:48:00 01/10/2013,2013-10-01
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-01.html,2013-10-01
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.220,37.420,16:15:00 02/10/2013,2013-10-02
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-02.html,2013-10-02
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.350,37.500,15:23:00 03/10/2013,2013-10-03
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-03.html,2013-10-03
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.350,37.500,16:08:00 04/10/2013,2013-10-04
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-04.html,2013-10-04
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.300,37.500,08:13:00 05/10/2013,2013-10-05
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-05.html,2013-10-05
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.300,37.500,08:13:00 05/10/2013,2013-10-06
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-06.html,2013-10-06
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.400,37.500,14:22:00 07/10/2013,2013-10-07
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-07.html,2013-10-07
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.450,37.550,10:31:00 08/10/2013,2013-10-08
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-08.html,2013-10-08
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.400,37.500,16:12:00 09/10/2013,2013-10-09
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-09.html,2013-10-09
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.340,37.410,16:30:00 10/10/2013,2013-10-10
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-10.html,2013-10-10
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.250,37.350,15:01:00 11/10/2013,2013-10-11
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-11.html,2013-10-11
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.100,37.300,08:10:00 12/10/2013,2013-10-12
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-12.html,2013-10-12
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.100,37.300,08:10:00 12/10/2013,2013-10-13
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-13.html,2013-10-13
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.170,37.270,14:14:00 14/10/2013,2013-10-14
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-14.html,2013-10-14
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.000,37.100,16:13:00 15/10/2013,2013-10-15
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-15.html,2013-10-15
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.100,37.200,15:44:00 16/10/2013,2013-10-16
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-16.html,2013-10-16
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.150,37.320,15:47:00 17/10/2013,2013-10-17
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-17.html,2013-10-17
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.160,37.360,16:23:00 18/10/2013,2013-10-18
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-18.html,2013-10-18
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.250,37.350,08:10:00 19/10/2013,2013-10-19
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-19.html,2013-10-19
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.250,37.350,08:10:00 19/10/2013,2013-10-20
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-20.html,2013-10-20
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.260,37.340,16:40:00 21/10/2013,2013-10-21
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-21.html,2013-10-21
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.210,37.270,15:49:00 22/10/2013,2013-10-22
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-22.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-22.html,2013-10-22
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.310,37.370,15:28:00 23/10/2013,2013-10-23
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-23.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-23.html,2013-10-23
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.280,37.340,14:34:00 24/10/2013,2013-10-24
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-24.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-24.html,2013-10-24
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.260,37.340,17:00:00 25/10/2013,2013-10-25
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-25.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-25.html,2013-10-25
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.300,37.400,08:10:00 26/10/2013,2013-10-26
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-26.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-26.html,2013-10-26
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.300,37.400,08:10:00 26/10/2013,2013-10-27
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-27.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-27.html,2013-10-27
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.260,37.320,16:36:00 28/10/2013,2013-10-28
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-28.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-28.html,2013-10-28
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.200,37.270,15:04:00 29/10/2013,2013-10-29
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-29.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-29.html,2013-10-29
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.200,37.260,09:09:00 30/10/2013,2013-10-30
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-30.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-30.html,2013-10-30
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",37.100,37.160,15:39:00 31/10/2013,2013-10-31
https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-31.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-10-31.html,2013-10-31
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.900,36.970,16:32:00 01/11/2013,2013-11-01
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-01.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-01.html,2013-11-01
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.820,36.920,08:00:00 02/11/2013,2013-11-02
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-02.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-02.html,2013-11-02
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.820,36.920,08:00:00 02/11/2013,2013-11-03
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-03.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-03.html,2013-11-03
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.750,36.820,14:41:00 04/11/2013,2013-11-04
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-04.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-04.html,2013-11-04
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.660,36.710,16:06:00 05/11/2013,2013-11-05
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-05.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-05.html,2013-11-05
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.650,36.720,16:03:00 06/11/2013,2013-11-06
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-06.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-06.html,2013-11-06
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.730,36.800,14:02:00 07/11/2013,2013-11-07
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-07.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-07.html,2013-11-07
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.600,36.700,16:03:00 08/11/2013,2013-11-08
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-08.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-08.html,2013-11-08
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.500,36.600,10:53:00 09/11/2013,2013-11-09
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-09.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-09.html,2013-11-09
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.500,36.600,10:53:00 09/11/2013,2013-11-10
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-10.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-10.html,2013-11-10
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.480,36.540,16:38:00 11/11/2013,2013-11-11
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-11.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-11.html,2013-11-11
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.450,36.510,13:58:00 12/11/2013,2013-11-12
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-12.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-12.html,2013-11-12
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.380,36.440,16:20:00 13/11/2013,2013-11-13
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-13.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-13.html,2013-11-13
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.470,36.530,14:57:00 14/11/2013,2013-11-14
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-14.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-14.html,2013-11-14
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.430,36.530,09:16:00 15/11/2013,2013-11-15
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-15.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-15.html,2013-11-15
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.440,36.540,08:02:00 16/11/2013,2013-11-16
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-16.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-16.html,2013-11-16
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.440,36.540,08:02:00 16/11/2013,2013-11-17
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-17.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-17.html,2013-11-17
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.460,36.510,13:41:00 18/11/2013,2013-11-18
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-18.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-18.html,2013-11-18
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.400,36.450,14:44:00 19/11/2013,2013-11-19
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-19.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-19.html,2013-11-19
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",36.380,36.430,15:50:00 20/11/2013,2013-11-20
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-20.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-20.html,2013-11-20
Hồ Chí Minh,"Vàng SJC 1L, 10L, 1KG",35.970,36.070,14:55:00 21/11/2013,2013-11-21
https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-21.html,https://giavang.org/trong-nuoc/sjc/lich-su/2013-11-21.html,2013-11-21
